,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School_closing,C1_Flag,C2_Workplace_closing,C2_Flag,C3_Cancel_public_events,C3_Flag,C4_Restrictions_on_gatherings,C4_Flag,C5_Close_public_transport,C5_Flag,C6_Stay_at_home_requirements,C6_Flag,C7_Restrictions_on_internal_movement,C7_Flag,C8_International_travel_controls,E1_Income_support,E1_Flag,E2_Debt_contract_relief,E3_Fiscal_measures,E4_International_support,H1_Public_information_campaigns,H1_Flag,H2_Testing_policy,H3_Contact_tracing,H4_Emergency_investment_in_healthcare,H5_Investment_in_vaccines,H6_Facial_Coverings,H6_Flag,H7_Vaccination_policy,H7_Flag,H8_Protection_of_elderly_people,H8_Flag,M1_Wildcard,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,Confirmed,Confirmed_Change,Deaths,Deaths_Change,Recovered,Recovered_Change,Sum of 2020%GDP,Sum of 2020,Sum of 2020 Density,2020HDI,year_month,Confirmed_per1M,Confirmed_Change_per1M,Deaths_per1M,Deaths_Change_per1M,Recovered_per1M,Recovered_Change_per1M,Confirmed_Change_per1M_30d_Rolling_Adjusted,Deaths_Change_per1M_30d_Rolling_Adjusted,Deaths_Change_per1M_30d_Rolling_Adjusted_Lagged,Confirmed_Change_per1M_30d_Rolling_Adjusted_Lagged,Confirmed_Change_30d_Rolling_Adjusted,Deaths_Change_30d_Rolling_Adjusted
12,Canada,CAN,,,NAT_TOTAL,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,2.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0526216556109445,0.0,0.0,0.0,0.0,0.012143458987141,0.0,0.0,0.0083086824648859,0.46153846153846156,0.0
13,Canada,CAN,,,NAT_TOTAL,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.0112760690594881,0.0,0.0,0.0078932483416416,0.42857142857142855,0.0
14,Canada,CAN,,,NAT_TOTAL,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.0105243311221889,0.0,0.0,0.0087702759351574,0.4,0.0
15,Canada,CAN,,,NAT_TOTAL,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.009866560427052,0.0,0.0,0.0083716270290139,0.375,0.0
16,Canada,CAN,,,NAT_TOTAL,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.0092861745195784,0.0,0.0,0.0080076432451437,0.35294117647058826,0.0
17,Canada,CAN,,,NAT_TOTAL,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.0087702759351574,0.0,0.0,0.0076739914432627,0.3333333333333333,0.0
18,Canada,CAN,,,NAT_TOTAL,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,1.0,1.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0263108278054722,0.0263108278054722,0.0083086824648859,0.0,0.0,0.0073670317855322,0.3157894736842105,0.0
19,Canada,CAN,,,NAT_TOTAL,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,7.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.1841757946383058,0.0,0.0,0.0,0.0,0.0,0.0078932483416416,0.0,0.0,0.0070836844091656,0.3,0.0
20,Canada,CAN,,,NAT_TOTAL,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,1.0,0.0,0.0,1.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0263108278054722,0.0,0.0,0.0263108278054722,0.0,0.0087702759351574,0.0,0.0,0.007795800831251,0.3333333333333333,0.0
21,Canada,CAN,,,NAT_TOTAL,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0,0.0,0.0,0.0,0.0,0.0083716270290139,0.0,0.0,0.007517379372992,0.3181818181818182,0.0
22,Canada,CAN,,,NAT_TOTAL,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0,0.0,0.0,0.0,0.0,0.0080076432451437,0.0,0.0,0.007258159394613,0.30434782608695654,0.0
23,Canada,CAN,,,NAT_TOTAL,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0,0.0,0.0,0.0,0.0,0.0076739914432627,0.0,0.0,0.0078932483416416,0.2916666666666667,0.0
24,Canada,CAN,,,NAT_TOTAL,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0,0.0,0.0,0.0,0.0,0.0073670317855322,0.0,0.0,0.0087702759351574,0.28,0.0
25,Canada,CAN,,,NAT_TOTAL,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2104866224437781,0.0,0.0,0.0,0.0,0.0,0.0070836844091656,0.0,0.0,0.0087702759351574,0.2692307692307692,0.0
26,Canada,CAN,,,NAT_TOTAL,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,9.0,1.0,0.0,0.0,1.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2367974502492503,0.0263108278054722,0.0,0.0,0.0263108278054722,0.0,0.007795800831251,0.0,0.0,0.0087702759351574,0.2962962962962963,0.0
27,Canada,CAN,,,NAT_TOTAL,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,9.0,0.0,0.0,0.0,2.0,1.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2367974502492503,0.0,0.0,0.0,0.0526216556109445,0.0263108278054722,0.007517379372992,0.0,0.0,0.0096473035286731,0.2857142857142857,0.0
28,Canada,CAN,,,NAT_TOTAL,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,9.0,0.0,0.0,0.0,0.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2367974502492503,0.0,0.0,0.0,0.0,0.0,0.007258159394613,0.0,0.0,0.0114013587157046,0.27586206896551724,0.0
29,Canada,CAN,,,NAT_TOTAL,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,10.0,1.0,0.0,0.0,3.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2631082780547226,0.0263108278054722,0.0,0.0,0.0789324834164167,0.0,0.0078932483416416,0.0,0.0,0.0149094690897676,0.3,0.0
30,Canada,CAN,,,NAT_TOTAL,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,11.0,1.0,0.0,0.0,3.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2894191058601948,0.0263108278054722,0.0,0.0,0.0789324834164167,0.0,0.0087702759351574,0.0,0.0008770275935157,0.0175405518703148,0.3333333333333333,0.0
31,Canada,CAN,,,NAT_TOTAL,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,11.0,0.0,0.0,0.0,8.0,5.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.2894191058601948,0.0,0.0,0.0,0.2104866224437781,0.1315541390273613,0.0087702759351574,0.0,0.0008770275935157,0.020171634650862,0.3333333333333333,0.0
32,Canada,CAN,,,NAT_TOTAL,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,12.0,1.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.3157299336656671,0.0263108278054722,0.0,0.0,0.2104866224437781,0.0,0.0087702759351574,0.0,0.0008770275935157,0.0254338002119565,0.3333333333333333,0.0
33,Canada,CAN,,,NAT_TOTAL,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,14.0,2.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.3683515892766116,0.0526216556109445,0.0,0.0,0.2104866224437781,0.0,0.0096473035286731,0.0,0.0008770275935157,0.0263108278054722,0.36666666666666664,0.0
34,Canada,CAN,,,NAT_TOTAL,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,16.0,2.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.4209732448875562,0.0526216556109445,0.0,0.0,0.2104866224437781,0.0,0.0114013587157046,0.0,0.0008770275935157,0.0377121865211769,0.43333333333333335,0.0
35,Canada,CAN,,,NAT_TOTAL,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,20.0,4.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-02,0.5262165561094453,0.105243311221889,0.0,0.0,0.2104866224437781,0.0,0.0149094690897676,0.0,0.0008770275935157,0.0429743520822713,0.5666666666666667,0.0
36,Canada,CAN,,,NAT_TOTAL,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,24.0,4.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,0.6314598673313343,0.105243311221889,0.0,0.0,0.2104866224437781,0.0,0.0175405518703148,0.0,0.0008770275935157,0.0464824624563343,0.6666666666666666,0.0
37,Canada,CAN,,,NAT_TOTAL,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,27.0,3.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,0.7103923507477511,0.0789324834164167,0.0,0.0,0.2104866224437781,0.0,0.020171634650862,0.0,0.0035081103740629,0.0526216556109445,0.7666666666666667,0.0
38,Canada,CAN,,,NAT_TOTAL,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,33.0,6.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,0.8682573175805847,0.1578649668328335,0.0,0.0,0.2104866224437781,0.0,0.0254338002119565,0.0,0.0070162207481259,0.0631459867331334,0.9666666666666667,0.0
39,Canada,CAN,,,NAT_TOTAL,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,34.0,1.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,0.8945681453860569,0.0263108278054722,0.0,0.0,0.2104866224437781,0.0,0.0263108278054722,0.0,0.0078932483416416,0.0789324834164168,1.0,0.0
40,Canada,CAN,,,NAT_TOTAL,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,48.0,14.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,1.2629197346626686,0.3683515892766116,0.0,0.0,0.2104866224437781,0.0,0.0377121865211769,0.0,0.0105243311221889,0.0973500628802473,1.4333333333333333,0.0
41,Canada,CAN,,,NAT_TOTAL,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,20110653.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,54.0,6.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,1.4207847014955022,0.1578649668328335,0.0,0.0,0.2104866224437781,0.0,0.0429743520822713,0.0,0.0105243311221889,0.1333081942143928,1.6333333333333333,0.0
42,Canada,CAN,,,NAT_TOTAL,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,60.0,6.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,1.5786496683283358,0.1578649668328335,0.0,0.0,0.2104866224437781,0.0,0.0464824624563343,0.0,0.0166635242767991,0.1675122703615067,1.7666666666666666,0.0
43,Canada,CAN,,,NAT_TOTAL,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,6,6,7,7,0,0,67.0,7.0,0.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,1.7628254629666416,0.1841757946383058,0.0,0.0,0.2104866224437781,0.0,0.0526216556109445,0.0,0.0175405518703148,0.2166258155983883,2.0,0.0
44,Canada,CAN,,,NAT_TOTAL,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,8,8,10,10,0,0,79.0,12.0,1.0,1.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,2.0785553966323085,0.3157299336656671,0.0263108278054722,0.0263108278054722,0.2104866224437781,0.0,0.0631459867331334,0.0008770275935157,0.0210486622443778,0.2894191058601948,2.4,0.03333333333333333
45,Canada,CAN,,,NAT_TOTAL,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,1,35.0,0.0,0,0,0,0,0,0,0,2,2,3,3,8,8,10,10,0,0,97.0,18.0,1.0,0.0,8.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,2.5521502971308094,0.4735949004985007,0.0263108278054722,0.0,0.2104866224437781,0.0,0.0789324834164168,0.0008770275935157,0.023679745024925,0.3797529479923163,3.0,0.03333333333333333
46,Canada,CAN,,,NAT_TOTAL,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11000000.0,0.0,2,1,2,1,36372900.0,200000000.0,0,0,0,0,0,0,0,13,13,17,17,15,15,17,17,0,0,118.0,21.0,1.0,0.0,9.0,1.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,3.104677681045727,0.5525273839149175,0.0263108278054722,0.0,0.2367974502492503,0.0263108278054722,0.0973500628802473,0.0008770275935157,0.0306959657730509,0.5174462801742877,3.7,0.03333333333333333
47,Canada,CAN,,,NAT_TOTAL,2020-03-12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,1,2,1,562.0,191.0,0,0,0,0,0,0,0,22,22,27,27,19,19,22,22,0,0,159.0,41.0,1.0,0.0,9.0,0.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,4.18342162107009,1.0787439400243628,0.0263108278054722,0.0,0.2367974502492503,0.0,0.1333081942143928,0.0008770275935157,0.0342040761471139,0.6314598673313342,5.066666666666666,0.03333333333333333
48,Canada,CAN,,,NAT_TOTAL,2020-03-13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,1,2,1,562.0,191.0,0,0,0,0,1,0,0,22,22,27,27,20,20,23,23,0,0,198.0,39.0,1.0,0.0,11.0,2.0,12.93967533,38007166.0,4.23922642012405,0.928,2020-03,5.209543905483508,1.0261222844134184,0.0263108278054722,0.0,0.2894191058601948,0.0526216556109445,0.1675122703615067,0.0008770275935157,0.0482365176433658,0.7586288683911169,6.366666666666666,0.03333333333333333
